"TOA5","31421","CR1000X","31421","CR1000X.8.5.1","CPU:VBUS_albedo_cart.cr1x","41803","Albedo_1Hz"
"TIMESTAMP","RECORD","LI200R_mV","LI200R_Up_mV","SW_Down","SW_Up","Albedo","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","Course","Altitude","FixQual","NumSats","SecSinceGPRMC","GPSReady","Batt_Volt","PTemp"
"TS","RN","mV","mV","W/m^2","W/m^2","ratio","degrees","minutes","degrees","minutes","knots","degrees","meters","code","count","seconds","count","V","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-05-29 14:39:49",233,2.654118,26.43416,44.2357,415.9821,0.1063404,40,45.9888,-111,-50.701,1.1,233.8,1446.8,1,8,0.9,10,12.1,25.28
"2026-05-29 14:39:50",234,2.434885,26.0949,40.58178,410.6434,0.09882487,40,45.9886,-111,-50.7013,1,244.4,1446.8,1,8,0.898,10,12.1,25.28
"2026-05-29 14:39:51",235,2.348935,25.86994,39.14926,407.1031,0.09616546,40,45.9885,-111,-50.7016,1,257.3,1446.9,1,8,0.859,10,12.1,25.28
"2026-05-29 14:39:52",236,2.413899,25.8032,40.23201,406.053,0.0990807,40,45.9885,-111,-50.702,1.1,265.1,1447,1,8,0.909,10,12.1,25.28
"2026-05-29 14:39:53",237,2.509198,25.76206,41.82035,405.4055,0.1031568,40,45.9885,-111,-50.7024,1.4,279.6,1447,1,8,0.898,10,12.1,25.28
"2026-05-29 14:39:54",238,2.53604,25.6502,42.26771,403.6452,0.104715,40,45.9886,-111,-50.7028,1.3,291.8,1447.1,1,8,0.88,10,12.1,25.28
"2026-05-29 14:39:55",239,2.519539,25.44685,41.9927,400.4453,0.104865,40,45.9887,-111,-50.7032,1.2,305.3,1447.1,1,8,0.882,10,12.1,25.28
"2026-05-29 14:39:56",240,2.524966,25.15458,42.08314,395.8459,0.1063119,40,45.9889,-111,-50.7035,1.3,323,1447,1,8,0.868,10,12.1,25.28
"2026-05-29 14:39:57",241,2.466779,24.76805,41.11336,389.7632,0.1054829,40,45.9892,-111,-50.7038,1.3,336.6,1447.1,1,8,0.881,10,12.1,25.28
"2026-05-29 14:39:58",242,2.362845,24.35254,39.3811,383.2246,0.1027625,40,45.9896,-111,-50.7039,1.3,350.7,1447.1,1,8,0.88,10,12.1,25.28
"2026-05-29 14:39:59",243,2.258032,23.91996,37.63421,376.4173,0.09998002,40,45.9899,-111,-50.7039,1.3,7.3,1447.1,1,8,0.892,10,12.1,25.28
"2026-05-29 14:40:00",244,2.172202,23.60124,36.2037,371.4017,0.09747854,40,45.9902,-111,-50.7037,1.3,23.3,1447.3,1,8,0.882,10,12.1,25.28
"2026-05-29 14:40:01",245,2.063027,23.37836,34.3841,367.8944,0.09346187,40,45.9905,-111,-50.7035,1.3,37.7,1447.4,1,8,0.87,10,12.1,25.28
"2026-05-29 14:40:02",246,2.090058,23.21165,34.83461,365.2709,0.09536652,40,45.9908,-111,-50.7031,1.3,44.2,1447.4,1,8,0.916,10,12.1,25.29
"2026-05-29 14:40:03",247,2.188313,23.20391,36.47222,365.1492,0.09988305,40,45.991,-111,-50.7027,1.5,60.3,1447.4,1,8,0.904,10,12.1,25.29
"2026-05-29 14:40:04",248,2.225546,23.34085,37.09277,367.3042,0.1009865,40,45.9912,-111,-50.7021,1.6,74.6,1447.4,1,8,0.878,10,12.1,25.29
"2026-05-29 14:40:05",249,2.22307,23.42461,37.05149,368.6221,0.1005135,40,45.9912,-111,-50.7016,1.6,87.1,1447.4,1,8,0.877,10,12.1,25.29
"2026-05-29 14:40:06",250,2.120942,23.42707,35.34935,368.6609,0.09588582,40,45.9912,-111,-50.7011,1.4,96.5,1447.3,1,8,0.86,10,12.1,25.29
"2026-05-29 14:40:07",251,2.012283,23.40571,33.53835,368.3248,0.09105644,40,45.9911,-111,-50.7006,1.4,116.9,1447.1,1,7,0.889,10,12.1,25.29
"2026-05-29 14:40:08",252,2.446137,23.53323,40.76932,370.3315,0.1100887,40,45.9909,-111,-50.7001,1.3,120.7,1447,1,8,0.891,10,12.09,25.29
"2026-05-29 14:40:09",253,3.149736,23.27177,52.49607,366.2171,0.1433469,40,45.9906,-111,-50.6996,1.7,135.7,1447.1,1,8,0.876,10,12.09,25.29
"2026-05-29 14:40:10",254,2.61057,23.07937,43.50989,363.1894,0.1197995,40,45.9902,-111,-50.6992,1.6,150.5,1447.1,1,8,0.878,10,12.1,25.29
"2026-05-29 14:40:11",255,2.322652,22.85723,38.71121,359.6936,0.1076227,40,45.9897,-111,-50.6989,1.9,157.7,1446.9,1,8,0.872,10,12.1,25.29
"2026-05-29 14:40:12",256,2.224636,22.69603,37.07761,357.1569,0.1038132,40,45.9894,-111,-50.6986,1,157.2,1446.8,1,8,0.878,10,12.1,25.29
"2026-05-29 14:40:13",257,2.260663,22.66933,37.67805,356.7367,0.1056187,40,45.9892,-111,-50.6985,1.1,158.1,1446.6,1,8,0.889,10,12.1,25.29
"2026-05-29 14:40:14",258,2.293284,22.77567,38.22174,358.4102,0.1066424,40,45.9889,-111,-50.6985,1.1,159.2,1446.2,1,8,0.893,10,12.1,25.29
"2026-05-29 14:40:15",259,2.261837,22.80322,37.69763,358.8436,0.1050531,40,45.9885,-111,-50.6985,1.3,179.1,1445.8,1,8,0.888,10,12.1,25.29
"2026-05-29 14:40:16",260,2.293416,22.91248,38.22395,360.5631,0.1060118,40,45.9882,-111,-50.6985,1.3,179.9,1445.6,1,8,0.883,10,12.1,25.29
"2026-05-29 14:40:17",261,2.310776,23.03218,38.51327,362.4467,0.1062591,40,45.9878,-111,-50.6985,1.4,182.8,1445.3,1,8,0.916,10,12.1,25.29
"2026-05-29 14:40:18",262,2.315008,22.9826,38.58381,361.6665,0.1066834,40,45.9873,-111,-50.6985,1.5,174.7,1445,2,8,0.876,10,12.1,25.3
"2026-05-29 14:40:19",263,2.260663,22.96317,37.67805,361.3607,0.1042672,40,45.9866,-111,-50.6984,1.7,171.2,1445.1,2,8,0.878,10,12.1,25.3
"2026-05-29 14:40:20",264,2.37044,23.02349,39.50769,362.31,0.1090439,40,45.9862,-111,-50.6983,1.7,168.2,1445,2,8,0.883,10,12.1,25.3
"2026-05-29 14:40:21",265,2.384925,23.02555,39.74911,362.3423,0.1097004,40,45.9858,-111,-50.6983,1.6,168.7,1444.9,2,8,0.861,10,12.1,25.3
"2026-05-29 14:40:22",266,2.414558,23.09785,40.243,363.4801,0.1107158,40,45.9853,-111,-50.6983,1.6,169.5,1444.9,2,8,0.88,10,12.1,25.3
"2026-05-29 14:40:23",267,2.43483,23.23886,40.58086,365.6991,0.1109679,40,45.9849,-111,-50.6983,1.4,164.1,1444.7,2,8,0.916,10,12.1,25.3
"2026-05-29 14:40:24",268,2.400598,23.31504,40.01032,366.898,0.1090503,40,45.9844,-111,-50.6981,1.8,157.1,1444.4,2,8,0.908,10,12.1,25.3
"2026-05-29 14:40:25",269,2.739387,23.55229,45.65686,370.6314,0.1231867,40,45.984,-111,-50.6979,1.8,160,1444.1,2,8,0.908,10,12.1,25.3
"2026-05-29 14:40:26",270,4.708549,23.81232,78.47653,374.7234,0.2094252,40,45.9835,-111,-50.6978,1.8,159,1443.7,2,8,0.916,10,12.1,25.3
"2026-05-29 14:40:27",271,5.489368,23.9376,91.49029,376.6948,0.2428764,40,45.983,-111,-50.6976,1.8,161,1443.3,2,8,0.89,10,12.1,25.3
"2026-05-29 14:40:28",272,5.813742,24.04246,96.89658,378.3451,0.2561063,40,45.9826,-111,-50.6976,1.7,152.7,1442.9,2,8,0.879,10,12.1,25.3
"2026-05-29 14:40:29",273,6.16787,24.17536,102.7988,380.4364,0.2702127,40,45.982,-111,-50.6975,2.2,153.6,1442.7,2,8,0.916,10,12.1,25.3
"2026-05-29 14:40:30",274,6.869915,24.25344,114.4996,381.665,0.3000003,40,45.9816,-111,-50.6974,1.3,151.6,1442.3,2,8,0.875,10,12.1,25.3
"2026-05-29 14:40:31",275,7.106696,24.37072,118.446,383.5107,0.3088466,40,45.981,-111,-50.6977,1.7,153.1,1442.8,2,8,0.86,10,12.1,25.3
"2026-05-29 14:40:32",276,7.237642,24.46803,120.6285,385.0419,0.3132865,40,45.9804,-111,-50.698,1.9,155.3,1442.9,2,8,0.881,10,12.1,25.3
"2026-05-29 14:40:33",277,7.271691,24.48632,121.1959,385.3299,0.3145252,40,45.9798,-111,-50.6982,2.2,157.4,1443,2,8,0.866,10,12.1,25.3
"2026-05-29 14:40:34",278,7.310073,24.41858,121.8357,384.2638,0.3170626,40,45.9793,-111,-50.6982,1.9,158.4,1442.9,2,8,0.916,10,12.1,25.3
"2026-05-29 14:40:35",279,7.54659,24.26288,125.7776,381.8137,0.3294214,40,45.9788,-111,-50.6982,1.9,160.4,1442.6,2,8,0.934,10,12.1,25.31
"2026-05-29 14:40:36",280,6.362434,24.12624,106.0415,379.6634,0.279304,40,45.9782,-111,-50.6981,1.8,164.1,1442.2,2,8,0.893,10,12.1,25.31
"2026-05-29 14:40:37",281,5.665342,23.8356,94.42322,375.0898,0.251735,40,45.9776,-111,-50.6979,2.3,156.1,1442,2,8,0.878,10,12.1,25.31
"2026-05-29 14:40:38",282,5.290703,23.1815,88.17918,364.7964,0.2417216,40,45.9771,-111,-50.6976,2.3,155.7,1441.8,2,8,0.876,10,12.1,25.31
"2026-05-29 14:40:39",283,5.341145,22.34545,89.01988,351.6399,0.2531564,40,45.9766,-111,-50.6971,2.4,148.5,1441.7,2,8,0.892,10,12.1,25.31
"2026-05-29 14:40:40",284,5.241051,21.50022,87.35164,338.339,0.2581779,40,45.9761,-111,-50.6966,2.7,147.4,1441.7,2,8,0.884,10,12.1,25.31
"2026-05-29 14:40:41",285,4.904858,20.38928,81.74837,320.8566,0.2547817,40,45.9756,-111,-50.6962,2.1,136.8,1441.4,2,8,0.916,10,12.1,25.31
"2026-05-29 14:40:42",286,4.333045,18.89142,72.21808,297.2856,0.242925,40,45.9752,-111,-50.6956,2.8,130.1,1441,2,8,0.882,10,12.1,25.31
"2026-05-29 14:40:43",287,3.508507,17.32348,58.47564,272.6116,0.2145016,40,45.975,-111,-50.6949,2.3,106.5,1440.7,2,8,0.903,10,12.1,25.31
"2026-05-29 14:40:44",288,3.154101,16.02594,52.56883,252.1928,0.208447,40,45.9749,-111,-50.6942,2,107.4,1440.1,2,8,0.887,10,12.1,25.31
"2026-05-29 14:40:45",289,2.950383,14.81418,49.17349,233.1239,0.2109329,40,45.9748,-111,-50.6935,2.3,106.2,1440.1,2,8,0.903,10,12.1,25.31
"2026-05-29 14:40:46",290,2.69163,13.97794,44.86091,219.9644,0.2039462,40,45.9747,-111,-50.6928,2.3,107.2,1439.8,2,8,0.862,10,12.1,25.31
"2026-05-29 14:40:47",291,2.470382,13.44241,41.1734,211.5369,0.1946393,40,45.9745,-111,-50.6923,1.4,106.5,1439.3,2,8,0.893,10,12.1,25.31
"2026-05-29 14:40:48",292,2.447641,13.25862,40.79438,208.6448,0.1955207,40,45.9745,-111,-50.692,1.3,73.5,1439.6,2,8,0.916,10,12.1,25.31
"2026-05-29 14:40:49",293,2.474406,13.1638,41.24047,207.1525,0.1990826,40,45.9748,-111,-50.6916,1.3,76.9,1440,2,8,0.889,10,12.09,25.32
"2026-05-29 14:40:50",294,2.383535,12.70936,39.72595,200.0013,0.1986285,40,45.9743,-111,-50.6914,1.1,126.9,1439.8,2,8,0.884,10,12.09,25.31
"2026-05-29 14:40:51",295,2.219381,11.61546,36.99001,182.787,0.2023667,40,45.9739,-111,-50.6915,1.1,179.1,1439.6,2,8,0.858,10,12.09,25.31
"2026-05-29 14:40:52",296,2.045163,10.05787,34.08635,158.276,0.2153602,40,45.9734,-111,-50.6915,1.4,182.7,1439.3,2,8,0.886,10,12.09,25.32
"2026-05-29 14:40:53",297,1.55784,7.223972,25.96424,113.6803,0.228397,40,45.9729,-111,-50.6915,1.5,179.4,1439.3,2,8,0.902,10,12.09,25.32
"2026-05-29 14:40:54",298,1.031125,4.413727,17.18557,69.45676,0.2474284,40,45.9725,-111,-50.6915,1.5,176.7,1439,2,8,0.883,10,12.09,25.32
"2026-05-29 14:40:55",299,0.6867703,2.590134,11.44627,40.75974,0.2808231,40,45.9721,-111,-50.6914,1.5,172.1,1438.7,2,8,0.906,10,12.09,25.32
"2026-05-29 14:40:56",300,0.4094646,1.288873,6.824472,20.2824,0.3364726,40,45.9718,-111,-50.6912,1.5,169.3,1438.4,2,8,0.926,10,12.09,25.32
"2026-05-29 14:40:57",301,0.2162704,0.6960627,3.604539,10.95362,0.329073,40,45.9715,-111,-50.6911,1.4,166.2,1438.1,2,8,0.935,10,12.09,25.32
"2026-05-29 14:40:58",302,0.08100349,0.4288895,1.35007,6.749235,0.2000331,40,45.9712,-111,-50.6908,1.4,161.7,1437.8,2,8,0.937,10,12.09,25.32
"2026-05-29 14:40:59",303,0.05602589,0.3655612,0.9337732,5.752666,0.1623201,40,45.9708,-111,-50.6906,1.4,160,1437.5,2,8,0.922,10,12.09,25.32
"2026-05-29 14:41:00",304,0.07936737,0.3723772,1.322801,5.859928,0.2257368,40,45.9705,-111,-50.6903,1.4,159.1,1437.2,2,8,0.945,10,12.09,25.32
"2026-05-29 14:41:01",305,0.1079271,0.3716141,1.798801,5.847919,0.3075968,40,45.9703,-111,-50.6901,1.4,155.9,1436.9,2,8,0.923,10,12.09,25.32
"2026-05-29 14:41:02",306,0.1167205,0.3850758,1.945358,6.059759,0.321029,40,45.9703,-111,-50.6897,1.3,152,1436.6,2,8,0.945,10,12.09,25.32
"2026-05-29 14:41:03",307,0.1244589,0.388487,2.074333,6.11344,0.3393071,40,45.9702,-111,-50.6893,1.3,145.6,1436.3,2,8,1,10,12.09,25.32
"2026-05-29 14:41:04",308,0.1311676,0.4562944,2.186146,7.180493,0.3044563,40,45.9703,-111,-50.6887,1.3,138.3,1436,2,8,1,10,12.09,25.32
"2026-05-29 14:41:05",309,0.1778697,0.4960667,2.964521,7.80637,0.3797567,40,45.9704,-111,-50.6879,1.3,131.3,1435.8,2,8,0.96,10,12.09,25.32
"2026-05-29 14:41:06",310,0.1765683,0.4928513,2.942832,7.755772,0.3794377,40,45.97,-111,-50.6871,1.5,129.2,1435.5,2,8,0.893,10,12.09,25.33
"2026-05-29 14:41:07",311,0.1769158,0.4959593,2.948623,7.804681,0.3778019,40,45.97,-111,-50.6863,1.5,125.1,1435.2,2,8,1,10,12.09,25.33
"2026-05-29 14:41:08",312,0.1766378,0.495018,2.94399,7.789869,0.3779255,40,45.9697,-111,-50.6855,1.6,123.8,1434.8,2,8,0.961,10,12.09,25.33
"2026-05-29 14:41:09",313,0.1766442,0.4945695,2.944096,7.78281,0.3782819,40,45.9694,-111,-50.6848,1.7,123.1,1434.5,2,8,0.946,10,12.09,25.33
"2026-05-29 14:41:10",314,0.1764483,0.49414,2.940832,7.776051,0.3781909,40,45.9692,-111,-50.6843,1.7,123.3,1434.2,2,8,0.962,10,12.08,25.33
"2026-05-29 14:41:11",315,0.1773327,0.5093957,2.955572,8.016123,0.3687034,40,45.9688,-111,-50.6836,1.7,123.2,1433.9,2,8,1,10,12.08,25.33
"2026-05-29 14:41:12",316,0.1904469,0.5422128,3.174144,8.532552,0.3720041,40,45.9679,-111,-50.6824,2.1,124.6,1433.6,2,8,0.93,10,12.09,25.33
"2026-05-29 14:41:13",317,0.1964671,0.5244998,3.274482,8.253809,0.3967237,40,45.9671,-111,-50.6817,2.1,126.7,1433.3,2,8,0.945,10,12.09,25.33
