"TOA5","31421","CR1000X","31421","CR1000X.8.5.1","CPU:VBUS_albedo_cart.cr1x","41803","Albedo_1Hz"
"TIMESTAMP","RECORD","LI200R_mV","LI200R_Up_mV","SW_Down","SW_Up","Albedo","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","Course","Altitude","FixQual","NumSats","SecSinceGPRMC","GPSReady","Batt_Volt","PTemp"
"2026-05-29 14:41:51",331,0.1966753,0.5195339,3.277951,8.175663,0.4009401,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.36
"2026-05-29 14:41:52",332,0.1975344,0.5189969,3.29227,8.167212,0.4031082,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.36
"2026-05-29 14:41:53",333,0.1975155,0.5180873,3.291954,8.152899,0.4037772,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.36
"2026-05-29 14:41:54",334,0.1986399,0.5190917,3.310695,8.168704,0.4052901,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.36
"2026-05-29 14:41:55",335,0.1969912,0.5182704,3.283216,8.155781,0.402563,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.36
"2026-05-29 14:41:56",336,0.1982672,0.5181694,3.304483,8.154191,0.4052497,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.36
"2026-05-29 14:41:57",337,0.197825,0.5184284,3.297113,8.158266,0.4041439,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:41:58",338,0.1987789,0.5177904,3.313011,8.148227,0.4065929,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:41:59",339,0.1983872,0.5191359,3.306484,8.1694,0.4047401,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:00",340,0.1982167,0.5187,3.303641,8.16254,0.4047319,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:01",341,0.1978564,0.5188196,3.297637,8.164422,0.4039033,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:02",342,0.1981912,0.5168487,3.303217,8.133408,0.4061295,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:03",343,0.1971742,0.5191986,3.286266,8.170387,0.4022166,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:04",344,0.1973068,0.5190975,3.288477,8.168797,0.4025657,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:05",345,0.1991704,0.5190975,3.319536,8.168797,0.4063678,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:06",346,0.198406,0.5186238,3.306797,8.161341,0.4051781,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:07",347,0.1980143,0.5197356,3.300269,8.178837,0.4035132,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:08",348,0.1983555,0.5179163,3.305954,8.150208,0.4056282,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:09",349,0.1963214,0.5176951,3.272053,8.146728,0.4016401,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.37
"2026-05-29 14:42:10",350,0.1973321,0.5188196,3.288898,8.164422,0.402833,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:11",351,0.1980649,0.5198366,3.301111,8.180427,0.4035378,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:12",352,0.1989682,0.5179858,3.316167,8.151301,0.4068267,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:13",353,0.1980396,0.5188448,3.30069,8.16482,0.4042576,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:14",354,0.1978122,0.518788,3.2969,8.163925,0.4038376,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:15",355,0.1986776,0.5185669,3.311324,8.160446,0.4057773,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:16",356,0.1990061,0.5180678,3.316799,8.152593,0.4068397,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:17",357,0.1969089,0.5176194,3.281844,8.145535,0.4029009,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:18",358,0.196353,0.5170824,3.272579,8.137085,0.4021807,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:19",359,0.1979449,0.5184785,3.299111,8.159055,0.4043497,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:20",360,0.1991009,0.5183647,3.318378,8.157265,0.4068003,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.38
"2026-05-29 14:42:21",361,0.197888,0.5181247,3.298163,8.153487,0.4045095,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:22",362,0.1977301,0.5173477,3.295531,8.14126,0.4047937,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:23",363,0.1980396,0.5186301,3.30069,8.161441,0.4044249,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:24",364,0.1974458,0.5201083,3.290793,8.184702,0.4020663,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:25",365,0.1970163,0.5194008,3.283634,8.173569,0.4017381,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:26",366,0.1980017,0.5185922,3.300058,8.160844,0.4043771,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:27",367,0.1979196,0.5182321,3.29869,8.155178,0.4044902,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:28",368,0.1979196,0.5200325,3.29869,8.183509,0.4030899,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:29",369,0.1965488,0.5199693,3.275843,8.182515,0.4003467,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:30",370,0.1970794,0.5197103,3.284687,8.178439,0.4016276,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:31",371,0.1980838,0.5207021,3.301427,8.194046,0.4029056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:32",372,0.1980396,0.5195839,3.30069,8.176451,0.4036825,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:33",373,0.1982291,0.5206136,3.303849,8.192655,0.4032696,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:34",374,0.1986082,0.5200198,3.310166,8.183311,0.4045021,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.39
"2026-05-29 14:42:35",375,0.1982039,0.5193376,3.303427,8.172574,0.4042089,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:36",376,0.1974711,0.5193313,3.291214,8.172475,0.4027194,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:37",377,0.197768,0.5197103,3.296163,8.178439,0.4030308,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:38",378,0.1963277,0.5193629,3.272158,8.172972,0.4003633,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:39",379,0.1979765,0.5206894,3.299637,8.193848,0.4026969,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:40",380,0.1983365,0.5212011,3.305639,8.2019,0.4030333,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:41",381,0.1985134,0.5203673,3.308587,8.188778,0.4040391,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:42",382,0.1966057,0.5196534,3.27679,8.177545,0.4007059,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:43",383,0.1974774,0.5210748,3.29132,8.199911,0.4013848,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:44",384,0.1975406,0.5193755,3.292372,8.173171,0.4028268,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:45",385,0.1971173,0.5200135,3.285318,8.183211,0.4014705,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.4
"2026-05-29 14:42:46",386,0.1973953,0.5201209,3.289951,8.184901,0.4019536,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:47",387,0.1965614,0.5202156,3.276053,8.186392,0.4001828,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:48",388,0.197749,0.5205063,3.295847,8.190965,0.4023759,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:49",389,0.1968899,0.522136,3.281528,8.216612,0.3993773,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:50",390,0.1966057,0.5200767,3.27679,8.184205,0.4003798,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:51",391,0.1969531,0.5190912,3.282581,8.168696,0.4018488,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:52",392,0.1996378,0.5196408,3.327327,8.177345,0.4068958,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:53",393,0.1966625,0.5214033,3.277738,8.205081,0.3994766,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:54",394,0.197768,0.5211316,3.296163,8.200807,0.4019316,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:55",395,0.1961824,0.519066,3.269736,8.1683,0.4002958,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:56",396,0.197768,0.5200893,3.296163,8.184404,0.4027371,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:57",397,0.1964288,0.520582,3.273842,8.192157,0.3996313,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.41
"2026-05-29 14:42:58",398,0.1961698,0.5204178,3.269526,8.189573,0.3992303,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:42:59",399,0.1967383,0.5203799,3.279001,8.188976,0.4004165,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:00",400,0.1955633,0.519704,3.259418,8.17834,0.3985428,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:01",401,0.1960372,0.5215929,3.267315,8.208064,0.3980616,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:02",402,0.1965804,0.5205569,3.27637,8.191761,0.3999591,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:03",403,0.1957024,0.5200894,3.261735,8.184406,0.3985305,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:04",404,0.1976796,0.5199504,3.29469,8.182219,0.4026646,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:05",405,0.1964857,0.5196283,3.274791,8.177149,0.4004807,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:06",406,0.1964794,0.5223509,3.274685,8.219994,0.3983805,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:07",407,0.1973195,0.5213149,3.288688,8.203691,0.4008791,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:08",408,0.1964857,0.5209233,3.274791,8.197527,0.3994852,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.42
"2026-05-29 14:43:09",409,0.1945842,0.5200831,3.2431,8.184306,0.3962584,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:10",410,0.1951844,0.5199189,3.253102,8.181722,0.397606,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:11",411,0.1959108,0.5214476,3.26521,8.205778,0.3979159,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:12",412,0.1952728,0.5211823,3.254576,8.201604,0.3968219,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:13",413,0.1968836,0.5205758,3.281423,8.19206,0.4005615,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:14",414,0.1941168,0.5192429,3.235309,8.171084,0.3959461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:15",415,0.1946221,0.5202157,3.243731,8.186394,0.3962345,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:16",416,0.1949569,0.5209548,3.249312,8.198024,0.396353,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:17",417,0.1947485,0.5222436,3.245837,8.218304,0.3949522,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:18",418,0.195595,0.5210623,3.259945,8.199715,0.3975681,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:19",419,0.1951591,0.5196788,3.252681,8.177944,0.3977382,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:20",420,0.1970037,0.521656,3.283424,8.209059,0.3999757,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:21",421,0.1966941,0.5204306,3.278265,8.189774,0.4002876,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.43
"2026-05-29 14:43:22",422,0.1953991,0.5214286,3.256682,8.205481,0.396891,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:23",423,0.1946221,0.5217824,3.243731,8.211047,0.3950448,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:24",424,0.195456,0.5206011,3.257629,8.192457,0.3976376,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:25",425,0.1949633,0.5212013,3.249417,8.201901,0.3961785,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:26",426,0.1952475,0.5198241,3.254155,8.18023,0.3978073,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:27",427,0.1953486,0.5197862,3.255839,8.179633,0.3980422,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:28",428,0.1937062,0.5204622,3.228465,8.190271,0.394183,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:29",429,0.1949001,0.5197925,3.248364,8.179733,0.3971235,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:30",430,0.1950454,0.520797,3.250786,8.195539,0.396653,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:31",431,0.1946916,0.5209801,3.24489,8.198421,0.3957945,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:32",432,0.1954623,0.5195904,3.257734,8.176552,0.398424,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.44
"2026-05-29 14:43:33",433,0.1944516,0.5217192,3.240889,8.210052,0.3947464,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:34",434,0.195595,0.5196599,3.259945,8.177646,0.3986411,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:35",435,0.1943379,0.518447,3.238994,8.158559,0.3970056,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:36",436,0.1950959,0.5185228,3.251628,8.159752,0.3984959,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:37",437,0.1962519,0.5161539,3.270895,8.122474,0.4026969,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:38",438,0.1958792,0.5174299,3.264683,8.142554,0.4009409,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:39",439,0.1942684,0.5168551,3.237835,8.133509,0.3980859,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:40",440,0.1953612,0.516615,3.25605,8.12973,0.4005114,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:41",441,0.1947548,0.5168803,3.245942,8.133905,0.3990632,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:42",442,0.1963972,0.5161539,3.273317,8.122474,0.402995,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:43",443,0.195576,0.5171141,3.259629,8.137585,0.4005647,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.45
"2026-05-29 14:43:44",444,0.1936619,0.5167793,3.227728,8.132316,0.3969015,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:45",445,0.19454,0.5175626,3.242363,8.144643,0.3980976,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:46",446,0.1952602,0.5176131,3.254365,8.145437,0.3995323,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:47",447,0.1947801,0.5170509,3.246364,8.13659,0.3989833,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:48",448,0.1942621,0.5167603,3.23773,8.132017,0.398146,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:49",449,0.1939525,0.5156422,3.232571,8.114422,0.3983736,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:50",450,0.1938009,0.5171015,3.230044,8.137385,0.3969389,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:51",451,0.1942305,0.515579,3.237204,8.113428,0.3989933,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:52",452,0.1955697,0.5167983,3.259524,8.132614,0.4007966,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:53",453,0.1958161,0.5170825,3.26363,8.137087,0.4010809,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.46
"2026-05-29 14:43:54",454,0.1949696,0.5172215,3.249522,8.139274,0.3992398,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:43:55",455,0.1937883,0.5155854,3.229834,8.113527,0.3980801,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:43:56",456,0.1956455,0.5166277,3.260788,8.12993,0.4010844,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:43:57",457,0.195595,0.5157054,3.259945,8.115417,0.4016978,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:43:58",458,0.1955318,0.5168046,3.258893,8.132713,0.4007141,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:43:59",459,0.1947232,0.516634,3.245416,8.130029,0.3991887,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:44:00",460,0.1947043,0.5162866,3.2451,8.124561,0.3994185,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:44:01",461,0.1956701,0.5176681,3.261197,8.146301,0.4003285,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:44:02",462,0.1956953,0.5170553,3.261618,8.13666,0.4008546,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:44:03",463,0.1957206,0.5174344,3.262039,8.142624,0.4006128,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:44:04",464,0.1944003,0.5174533,3.240035,8.142922,0.3978958,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.47
"2026-05-29 14:44:05",465,0.1949815,0.5157414,3.249721,8.115983,0.40041,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.48
"2026-05-29 14:44:06",466,0.1944445,0.5168406,3.240772,8.13328,0.3984582,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.48
"2026-05-29 14:44:07",467,0.1951836,0.5172006,3.25309,8.138947,0.3996942,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,25.48
