"TOA5","31421","CR1000X","31421","CR1000X.8.5.1","CPU:VBUS_albedo_cart.cr1x","17210","Albedo_10s"
"TIMESTAMP","RECORD","LI200R_mV_Avg","LI200R_mV_Min","LI200R_mV_Max","LI200R_mV_Std","LI200R_Up_mV_Avg","LI200R_Up_mV_Min","LI200R_Up_mV_Max","LI200R_Up_mV_Std","SW_Down_Avg","SW_Down_Min","SW_Down_Max","SW_Down_Std","SW_Up_Avg","SW_Up_Min","SW_Up_Max","SW_Up_Std","Albedo_Avg","Albedo_Min","Albedo_Max","Albedo_Std","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","Course","Altitude","FixQual","NumSats","SecSinceGPRMC","GPSReady","Batt_Volt","PTemp"
"2026-05-28 15:43:20",19,0.02663801,0.02597598,0.0272773,0.0003986575,0.2580295,0.2563864,0.2590459,0.0008296007,0.4439708,0.4329369,0.4546258,0.006644348,4.060491,4.034634,4.076485,0.01305498,0.1093396,0.1069008,0.1117414,0.001625498,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:43:30",20,0.02628109,0.02552114,0.02778899,0.0006065356,0.2578286,0.2568034,0.2601578,0.0009321744,0.4380221,0.4253562,0.463154,0.01010902,4.057329,4.041195,4.093982,0.01466921,0.1079582,0.1050694,0.1139996,0.002457252,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:43:40",21,0.02583574,0.02463675,0.02726467,0.0007385453,0.2576309,0.2558432,0.2583321,0.0007046669,0.4305995,0.4106162,0.4544153,0.0123092,4.054217,4.026085,4.065252,0.01108902,0.1062129,0.1013881,0.1120434,0.00311384,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:43:50",22,0.02623245,0.02455463,0.0272773,0.0008649289,0.258267,0.2569297,0.2602778,0.000961377,0.4372115,0.4092475,0.4546258,0.01441561,4.064228,4.043183,4.09587,0.01512876,0.1075756,0.1012166,0.1121035,0.003536289,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:44:00",23,0.02646808,0.02562854,0.02737838,0.000553723,0.2582797,0.2575109,0.2591976,0.0005588873,0.4411386,0.4271461,0.4563104,0.009228796,4.064427,4.052329,4.078872,0.008794931,0.108535,0.1054076,0.1124225,0.002184864,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:44:10",24,0.02635945,0.02503475,0.02747316,0.0007208111,0.2574277,0.2565951,0.2588314,0.0006298769,0.4393281,0.4172496,0.4578901,0.01201362,4.05102,4.037918,4.073109,0.009912032,0.1084457,0.1029779,0.1124178,0.002837328,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:44:20",25,0.02663803,0.02562856,0.02797853,0.0007219989,0.257784,0.2563172,0.2606823,0.001166765,0.4439712,0.4271465,0.466313,0.01203343,4.056627,4.033544,4.102236,0.01836082,0.1094532,0.1043563,0.1156087,0.003271213,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:44:30",26,0.02634871,0.02530639,0.02716362,0.0005169861,0.2580752,0.2570499,0.2591662,0.0005656364,0.4391491,0.4217769,0.4527311,0.008616509,4.06121,4.045075,4.078378,0.008901167,0.1081364,0.1034178,0.1115378,0.002290485,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:44:40",27,0.02649084,0.02532534,0.02703728,0.000535066,0.2584094,0.2570247,0.2595326,0.0008207065,0.441518,0.4220927,0.4506253,0.008917848,4.066468,4.044678,4.084144,0.01291517,0.1085798,0.1034322,0.111267,0.002377876,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:44:50",28,0.02677385,0.02610866,0.02762477,0.0004691119,0.2585774,0.25729,0.2596968,0.0007319651,0.4462349,0.4351482,0.4604169,0.007818605,4.069113,4.048853,4.086728,0.01151859,0.1096659,0.1065899,0.1128427,0.002004963,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:45:00",29,0.02660771,0.02539483,0.02830702,0.0009637365,0.2575901,0.2569805,0.2583765,0.0005121055,0.4434659,0.4232509,0.4717879,0.01606242,4.053575,4.043983,4.065951,0.008058714,0.1094035,0.1041677,0.1165897,0.004022438,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.73
"2026-05-28 15:45:10",30,0.02628044,0.02525581,0.0279469,0.0007445072,0.2573938,0.2561904,0.2585404,0.0007518317,0.4380113,0.420934,0.4657858,0.01240856,4.050487,4.03155,4.06853,0.01183126,0.1081409,0.1038954,0.1151802,0.003153641,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.74
"2026-05-28 15:45:20",31,0.02639478,0.02548954,0.02701828,0.0004598931,0.257584,0.2567211,0.2582309,0.0004959147,0.439917,0.4248295,0.4503088,0.007664952,4.053479,4.0399,4.063659,0.007803964,0.1085283,0.1046153,0.1109358,0.001877819,"NAN","NAN","NAN","NAN","NAN","NAN","NAN",0,0,"NAN",0,0,24.74
